"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.81.191.105","172.64.150.28","QUIC","1292","Initial, DCID=922c498222aa7480, PKN: 1, CRYPTO"
"2","0.000028","100.81.191.105","172.64.150.28","QUIC","1292","Initial, DCID=922c498222aa7480, PKN: 2, PADDING, PING, PING, PING, CRYPTO, PING, PADDING, PING, PADDING, PING, CRYPTO, PADDING, PING"
"3","0.018605","172.64.150.28","100.81.191.105","QUIC","1242","Initial, SCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11, PKN: 0, ACK"
"4","0.020677","172.64.150.28","100.81.191.105","QUIC","1242","Initial, SCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11, PKN: 1, ACK, CRYPTO"
"5","0.020678","172.64.150.28","100.81.191.105","QUIC","1242","Initial, SCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11, PKN: 2, CRYPTO"
"6","0.020679","172.64.150.28","100.81.191.105","QUIC","1242","Handshake, SCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"7","0.020680","172.64.150.28","100.81.191.105","QUIC","867","Handshake, SCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"8","0.020867","100.81.191.105","172.64.150.28","QUIC","1292","Initial, DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11, PKN: 3, ACK, PADDING"
"9","0.021254","100.81.191.105","172.64.150.28","QUIC","93","Handshake, DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"10","0.030704","100.81.191.105","172.64.150.28","QUIC","127","Handshake, DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"11","0.030753","100.81.191.105","172.64.150.28","QUIC","122","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"12","0.030910","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"13","0.030921","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"14","0.030923","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"15","0.030930","100.81.191.105","172.64.150.28","QUIC","131","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"16","0.048864","172.64.150.28","100.81.191.105","QUIC","575","Protected Payload (KP0)"
"17","0.048866","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"18","0.048867","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"19","0.048867","172.64.150.28","100.81.191.105","QUIC","91","Protected Payload (KP0)"
"20","0.049094","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"21","0.049136","100.81.191.105","172.64.150.28","QUIC","89","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"22","0.050365","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"23","0.050366","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"24","0.067604","172.64.150.28","100.81.191.105","QUIC","70","Protected Payload (KP0)"
"25","0.095015","100.81.191.105","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"26","0.271049","100.81.191.105","172.64.150.28","QUIC","83","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"27","0.289418","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"28","0.482132","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"29","0.482135","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"30","0.482136","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"31","0.482138","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"32","0.482149","172.64.150.28","100.81.191.105","QUIC","860","Protected Payload (KP0)"
"33","0.482466","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"34","0.482559","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"35","0.483306","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"36","0.483307","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"37","0.483309","172.64.150.28","100.81.191.105","QUIC","883","Protected Payload (KP0)"
"38","0.484022","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"39","0.484044","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"40","0.490889","100.81.191.105","172.64.150.28","QUIC","83","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"41","0.509305","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"42","0.530649","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"43","0.530650","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"44","0.530651","172.64.150.28","100.81.191.105","QUIC","1106","Protected Payload (KP0)"
"45","0.530651","172.64.150.28","100.81.191.105","QUIC","871","Protected Payload (KP0)"
"46","0.530804","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"47","0.530806","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"48","0.580284","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"49","0.580287","172.64.150.28","100.81.191.105","QUIC","829","Protected Payload (KP0)"
"50","0.580288","172.64.150.28","100.81.191.105","QUIC","71","Protected Payload (KP0)"
"51","0.580478","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"52","0.605766","100.81.191.105","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"53","1.003477","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"54","1.003480","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"55","1.003481","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"56","1.003483","100.81.191.105","172.64.150.28","QUIC","446","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"57","1.022193","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"58","1.022194","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"59","1.101466","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"60","1.101468","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"61","1.101468","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"62","1.101469","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"63","1.101470","172.64.150.28","100.81.191.105","QUIC","239","Protected Payload (KP0)"
"64","1.101672","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"65","1.101699","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"66","1.102769","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"67","1.102770","172.64.150.28","100.81.191.105","QUIC","126","Protected Payload (KP0)"
"68","1.102842","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"69","1.125131","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"70","1.125140","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"71","1.125141","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"72","1.125150","100.81.191.105","172.64.150.28","QUIC","449","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"73","1.143491","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"74","1.156200","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"75","1.156202","172.64.150.28","100.81.191.105","QUIC","1105","Protected Payload (KP0)"
"76","1.156538","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"77","1.319344","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"78","1.319378","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"79","1.319381","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"80","1.319383","100.81.191.105","172.64.150.28","QUIC","455","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"81","1.322257","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"82","1.322268","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"83","1.322270","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"84","1.322289","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"85","1.322290","100.81.191.105","172.64.150.28","QUIC","290","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"86","1.322974","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"87","1.322983","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"88","1.322984","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"89","1.322992","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"90","1.322994","100.81.191.105","172.64.150.28","QUIC","298","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"91","1.323271","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"92","1.323278","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"93","1.323285","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"94","1.323291","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"95","1.325151","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"96","1.325160","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"97","1.325168","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"98","1.325169","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"99","1.325177","100.81.191.105","172.64.150.28","QUIC","522","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"100","1.325178","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"101","1.325187","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"102","1.325188","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"103","1.327046","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"104","1.327054","100.81.191.105","172.64.150.28","QUIC","307","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"105","1.336864","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"106","1.336878","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"107","1.336880","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"108","1.336885","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"109","1.336894","100.81.191.105","172.64.150.28","QUIC","287","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"110","1.340626","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"111","1.340627","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"112","1.341894","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"113","1.341894","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"114","1.341895","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"115","1.344092","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"116","1.345851","172.64.150.28","100.81.191.105","QUIC","65","Protected Payload (KP0)"
"117","1.349815","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"118","1.349816","172.64.150.28","100.81.191.105","QUIC","1093","Protected Payload (KP0)"
"119","1.349817","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"120","1.349818","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"121","1.349819","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"122","1.350024","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"123","1.350057","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"124","1.350944","172.64.150.28","100.81.191.105","QUIC","363","Protected Payload (KP0)"
"125","1.351141","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"126","1.356066","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"127","1.356067","172.64.150.28","100.81.191.105","QUIC","67","Protected Payload (KP0)"
"128","1.461977","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"129","1.461978","172.64.150.28","100.81.191.105","QUIC","1082","Protected Payload (KP0)"
"130","1.461979","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"131","1.461980","172.64.150.28","100.81.191.105","QUIC","1118","Protected Payload (KP0)"
"132","1.461980","172.64.150.28","100.81.191.105","QUIC","356","Protected Payload (KP0)"
"133","1.462220","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"134","1.462272","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"135","1.462289","172.64.150.28","100.81.191.105","QUIC","640","Protected Payload (KP0)"
"136","1.462449","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"137","1.470768","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"138","1.470770","172.64.150.28","100.81.191.105","QUIC","1086","Protected Payload (KP0)"
"139","1.470770","172.64.150.28","100.81.191.105","QUIC","270","Protected Payload (KP0)"
"140","1.471116","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"141","1.472073","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"142","1.472075","172.64.150.28","100.81.191.105","QUIC","1083","Protected Payload (KP0)"
"143","1.472075","172.64.150.28","100.81.191.105","QUIC","568","Protected Payload (KP0)"
"144","1.472781","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"145","1.472940","100.81.191.105","172.64.150.28","QUIC","85","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"146","1.509154","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"147","1.509157","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"148","1.509198","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"149","1.509201","100.81.191.105","172.64.150.28","QUIC","502","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"150","1.509202","100.81.191.105","172.64.150.28","QUIC","1287","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"151","1.509204","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"152","1.509207","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"153","1.509209","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"154","1.509210","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"155","1.509212","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"156","1.509213","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"157","1.509215","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"158","1.509231","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"159","1.509232","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"160","1.509234","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"161","1.509236","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"162","1.510805","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"163","1.510807","100.81.191.105","172.64.150.28","QUIC","549","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"164","1.527580","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"165","1.527581","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"166","1.527582","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"167","1.527582","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"168","1.528708","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"169","1.528709","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"170","1.528709","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"171","1.552373","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"172","1.552374","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"173","1.552375","172.64.150.28","100.81.191.105","QUIC","91","Protected Payload (KP0)"
"174","1.552561","100.81.191.105","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"175","1.578158","100.81.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"176","1.658032","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"177","1.658034","172.64.150.28","100.81.191.105","QUIC","1083","Protected Payload (KP0)"
"178","1.658035","172.64.150.28","100.81.191.105","QUIC","442","Protected Payload (KP0)"
"179","1.658275","100.81.191.105","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"180","1.667419","172.64.150.28","100.81.191.105","QUIC","1242","Protected Payload (KP0)"
"181","1.667421","172.64.150.28","100.81.191.105","QUIC","1089","Protected Payload (KP0)"
"182","1.667422","172.64.150.28","100.81.191.105","QUIC","787","Protected Payload (KP0)"
"183","1.667541","100.81.191.105","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"184","1.667591","100.81.191.105","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"185","1.713260","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"186","1.713268","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"187","1.713274","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"188","1.713275","100.81.191.105","172.64.150.28","QUIC","474","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"189","1.733101","172.64.150.28","100.81.191.105","QUIC","67","Protected Payload (KP0)"
"190","1.744454","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"191","1.744473","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"192","1.744475","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"193","1.744487","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"194","1.744489","100.81.191.105","172.64.150.28","QUIC","300","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"195","1.745128","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"196","1.745129","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"197","1.745140","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"198","1.745141","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"199","1.745143","100.81.191.105","172.64.150.28","QUIC","283","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"200","1.745525","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"201","1.745526","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"202","1.745537","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"203","1.745539","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"204","1.745540","100.81.191.105","172.64.150.28","QUIC","290","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"205","1.745876","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"206","1.745878","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"207","1.745879","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"208","1.745891","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"209","1.747457","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"210","1.747459","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"211","1.747510","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"212","1.747512","100.81.191.105","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"213","1.747513","100.81.191.105","172.64.150.28","QUIC","525","Protected Payload (KP0), DCID=01d117623d73ec3a2fd39d62da73e7cc7e63ff11"
"214","1.763183","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"215","1.763184","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"216","1.763185","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
"217","1.765159","172.64.150.28","100.81.191.105","QUIC","66","Protected Payload (KP0)"
