"No.","Time","Source","Destination","Protocol","Length","Info"
"464","13.439287","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"465","13.447129","172.64.150.28","100.65.191.105","QUIC","1133","Protected Payload (KP0)"
"466","13.452807","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"467","13.461463","100.65.191.105","172.64.150.28","QUIC","83","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"468","13.461890","172.64.150.28","100.65.191.105","QUIC","1176","Protected Payload (KP0)"
"469","13.467340","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"470","13.479163","172.64.150.28","100.65.191.105","QUIC","66","Protected Payload (KP0)"
"471","13.514423","172.64.150.28","100.65.191.105","QUIC","1176","Protected Payload (KP0)"
"472","13.514425","172.64.150.28","100.65.191.105","QUIC","1176","Protected Payload (KP0)"
"473","13.515631","172.64.150.28","100.65.191.105","QUIC","1176","Protected Payload (KP0)"
"474","13.519816","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"475","13.526914","172.64.150.28","100.65.191.105","QUIC","1176","Protected Payload (KP0)"
"476","13.532526","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"477","13.542783","172.64.150.28","100.65.191.105","QUIC","1176","Protected Payload (KP0)"
"478","13.548359","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"479","13.558910","172.64.150.28","100.65.191.105","QUIC","1208","Protected Payload (KP0)"
"480","13.564479","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"481","13.573924","172.64.150.28","100.65.191.105","QUIC","1208","Protected Payload (KP0)"
"482","13.579487","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"483","13.588432","172.64.150.28","100.65.191.105","QUIC","1208","Protected Payload (KP0)"
"484","13.594015","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"485","13.602815","172.64.150.28","100.65.191.105","QUIC","1208","Protected Payload (KP0)"
"486","13.608404","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"487","13.620542","172.64.150.28","100.65.191.105","QUIC","1240","Protected Payload (KP0)"
"488","13.626149","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"489","13.658421","172.64.150.28","100.65.191.105","QUIC","1240","Protected Payload (KP0)"
"490","13.662992","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"491","13.674960","172.64.150.28","100.65.191.105","QUIC","1240","Protected Payload (KP0)"
"492","13.683578","100.65.191.105","172.64.150.28","QUIC","88","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
